,0
670,6.4605656
671,0.0
672,0.0
673,0.0
674,10.865889
675,7.2462225
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,8.501913
682,10.45212
683,2.19309
684,4.435329
685,0.0
686,1.5579624
687,0.0
688,6.3832874
689,2.075037
690,0.0
691,2.7864065
692,0.2902975
693,0.0
694,4.0653486
695,13.976235
696,0.84005547
697,4.061063
698,0.0
699,9.411652
700,0.0
701,10.330732
702,0.0
703,26.62695
704,2.7800858
705,27.97305
706,13.799219
707,23.275412
708,17.989937
709,11.303085
710,10.841656
711,0.19887352
712,4.7312746
713,0.0
714,4.6214695
715,1.3068099
716,2.6538491
717,0.58911145
718,9.1095915
719,9.869151
720,7.4548388
721,0.7028675
722,5.714779
723,1.1847849
724,2.1731884
725,1.7125847
726,2.9837766
727,1.734504
728,0.0
729,18.25695
730,3.4354475
731,6.6941814
732,14.93747
733,21.915377
734,13.1773405
735,4.6733923
736,4.385949
737,16.574966
738,6.6057277
739,9.312422
740,0.8314884
741,0.0
742,11.406918
743,0.0
744,33.357845
745,12.527887
746,39.464977
747,11.675541
748,0.0
749,6.4018154
750,9.992224
751,7.243703
752,3.613124
753,4.5364304
754,0.44376266
755,21.496965
756,10.088803
757,19.231756
758,33.790062
759,25.622917
760,8.304821
761,0.32209063
762,1.4921135
763,10.04278
764,17.706856
765,35.43523
766,26.697153
767,21.344528
768,2.2069345
769,15.060787
770,20.693502
771,31.221767
772,34.34351
773,3.0482712
774,4.5377245
775,1.6130931
776,10.633325
777,9.007287
778,0.0
779,4.403886
780,0.0
781,0.0
782,5.846412
783,35.762123
784,27.778843
785,27.897038
786,2.2450933
787,9.614448
788,1.1956669
789,5.7302113
790,0.11179042
791,14.1016865
792,0.0
793,4.445796
794,2.2776356
795,10.219305
796,28.95776
797,29.994476
798,15.978613
799,3.5372286
800,7.065272
801,7.1952057
802,6.59838
803,0.0
804,1.4611051
805,0.49834085
806,12.909815
807,6.851593
808,3.874001
809,16.829266
810,18.352575
811,30.271227
812,0.0
813,15.411977
814,1.0938338
815,24.112976
816,0.0
817,16.174282
818,0.0
819,4.724934
820,5.175395
821,0.350914
822,10.86661
823,3.1302261
824,14.33776
825,14.755348
826,0.0
827,11.923479
828,1.2533767
829,19.36388
830,1.0728115
831,9.928716
832,0.0
833,22.625221
834,5.3240914
835,10.409253
836,24.80962
837,23.49261
838,25.16708
839,3.1391852
840,5.135952
841,3.7379436
842,0.0
843,3.7738757
844,0.0
845,5.2747917
846,0.0
847,10.776976
848,0.0
849,9.401574
850,8.724253
851,5.710494
852,5.662496
853,0.5806299
854,0.5085711
855,1.092493
856,0.0
857,1.8017969
858,1.4477899
859,16.538044
860,0.0
861,5.160562
862,1.1386528
863,17.477365
864,12.064783
865,15.37413
866,41.99792
867,46.982857
868,27.426523
869,25.010849
870,16.508804
871,23.530449
872,0.012481689
873,0.0
874,0.0
875,7.5661902
876,7.272248
877,0.0
878,0.0
879,0.0
880,0.0
881,4.02297
882,0.0
883,1.3070648
884,0.0
885,4.7132444
886,0.0
887,8.323397
888,0.0
889,0.0
890,5.6585174
891,0.0
892,8.486157
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,3.1181755
899,3.7888784
900,7.016281
901,0.0
902,0.74964714
903,2.3387866
904,0.0
905,0.95158863
906,13.195348
907,33.1307
908,35.312584
909,14.476502
910,1.0352683
911,0.0
912,0.0
913,10.201372
914,0.40287626
915,8.791478
916,1.3416874
917,1.5124558
918,0.0
919,3.7420976
920,9.560733
921,0.0
922,0.0
923,0.0
924,0.0
925,10.493864
926,0.0
927,6.900239
928,0.0
929,0.0
930,7.250706
931,1.2232337
932,0.0
933,1.9007239
934,21.016989
935,52.047554
936,49.73668
937,30.402618
938,0.0
939,4.054266
940,2.6593826
941,1.7546222
942,3.8011642
943,0.9738315
944,2.0514328
945,9.448863
946,0.0
947,59.531982
948,54.1476
949,73.52756
950,0.7063367
951,2.4800353
952,17.56099
953,1.8479224
954,3.1312838
955,3.8116567
956,0.0
957,15.102242
958,26.508942
959,92.745255
960,103.1266
961,74.275665
962,2.1893272
963,0.0
964,1.0326488
965,0.0
966,3.71353
967,8.638892
968,6.8484535
969,16.006203
970,10.610771
971,52.986282
972,53.688713
973,64.3726
974,30.84291
975,4.9867687
976,7.2800274
977,3.1670723
978,3.3529768
979,8.193617
980,20.873508
981,103.00368
982,224.70126
983,249.06473
984,168.8208
985,0.0
986,4.5317364
987,0.0
988,27.10498
989,7.6981125
990,12.015904
991,12.933956
992,1.4540939
993,35.515198
994,171.38553
995,184.36678
996,144.66795
997,7.732723
998,6.494993
999,63.259705
1000,154.50415
1001,136.55948
1002,62.790794
1003,62.71041
1004,118.82891
1005,95.86006
1006,131.28677
1007,166.97223
1008,129.97281
1009,0.0
1010,8.936262
1011,0.0
1012,0.0
1013,18.34194
1014,5.286547
1015,23.86359
1016,33.8663
1017,14.599151
1018,131.75137
1019,123.8535
1020,113.538025
1021,37.339664
1022,15.452887
1023,9.193571
1024,11.723958
1025,13.373999
1026,19.564186
1027,7.6712914
1028,0.0
1029,0.0
1030,22.609047
1031,138.23988
1032,123.77972
1033,101.13131
1034,8.292782
1035,4.6691947
1036,4.1466513
1037,7.2644053
1038,11.035942
1039,1.1622581
1040,0.012210369
1041,0.0
1042,2.3057387
1043,35.303635
1044,128.81915
1045,135.23512
1046,92.47664
1047,0.52527493
1048,5.0649877
1049,8.421967
1050,0.0
1051,14.788079
1052,4.555125
1053,18.102373
1054,152.17984
1055,452.9234
1056,456.18704
1057,273.73746
1058,31.552778
1059,23.645088
1060,18.31692
1061,3.7659664
1062,13.69035
1063,7.491991
1064,14.590189
1065,38.763268
1066,492.0124
1067,492.6184
1068,459.2939
1069,0.6851047
1070,1.1704903
1071,9.989561
1072,11.995555
1073,12.457887
1074,5.8078756
1075,4.1039705
1076,1.1328245
1077,10.937206
1078,107.14064
1079,262.96848
1080,267.945
1081,151.89236
1082,1.7105622
1083,14.6570215
1084,9.150919
1085,11.372288
1086,8.939059
1087,4.5650754
1088,3.3492775
1089,1.2916527
1090,648.61993
1091,658.745
1092,672.0143
1093,6.755103
1094,0.53101647
1095,2.9349518
1096,0.0
1097,3.7145543
1098,3.3092482
1099,5.231817
1100,0.034933984
1101,135.60161
1102,699.1069
1103,704.3548
1104,568.9485
1105,0.877148
1106,1.6799632
1107,4.765809
1108,0.0
1109,0.0
1110,0.0
1111,5.3914204
1112,0.1790849
1113,395.67325
1114,851.87537
1115,850.9523
1116,457.30734
1117,3.0269916
1118,0.0
1119,6.966988
1120,0.0
1121,2.514745
1122,0.48942435
1123,330.75732
1124,1848.396
1125,1854.8834
1126,1530.2046
1127,2.5824726
1128,3.3885524
1129,2.6204247
1130,0.08260292
1131,0.0
1132,0.0
1133,2.4527988
1134,733.6785
1135,2059.5542
1136,2075.6775
1137,1345.0872
1138,0.0
1139,2.5739596
1140,0.0
1141,0.0
1142,0.32140225
1143,1.377032
1144,3.312482
1145,2197.5437
1146,2913.5603
1147,2953.5574
1148,720.9242
1149,2.8088655
1150,1.0790737
1151,1.174527
1152,0.0
1153,1.2044612
1154,0.0
1155,31.258318
1156,3508.3635
1157,3508.6912
1158,3558.3867
1159,0.0
1160,0.0
1161,1.8255923
1162,2.7193122
1163,0.5158042
1164,1.6679913
1165,2.092611
1166,1819.3718
1167,4935.671
1168,4996.4883
1169,3218.6624
1170,0.5190131
1171,1.790127
1172,1.6189826
1173,0.8208993
1174,1.6574035
1175,1.5316167
1176,0.0
1177,2111.4272
1178,5506.811
1179,5582.986
1180,3521.0593
1181,0.0
1182,0.8245339
1183,0.30597
1184,1.0547774
1185,0.04581499
1186,0.42136657
1187,4169.7295
1188,10375.293
1189,10698.122
1190,6695.507
1191,0.0
1192,0.0
1193,0.0
1194,0.2513723
1195,0.42384362
1196,2.4404018
1197,13315.922
1198,15497.516
1199,17210.266
1200,2464.4688
1201,1.1656609
1202,1.4000875
1203,0.14620727
1204,2.3468664
1205,0.5960491
1206,0.61858463
1207,2936.7915
1208,15180.601
1209,15506.696
1210,13810.617
1211,0.0
1212,0.39532486
1213,0.5128507
1214,2.26442
1215,0.89616525
1216,0.0
1217,1.315042
1218,0.17676291
1219,4327.3486
1220,12791.536
1221,13241.596
1222,9350.324
1223,1.6405404
1224,0.31458962
1225,0.0
1226,0.536686
1227,2.9179811
1228,5.292901
1229,1.8198357
1230,0.30141973
1231,3414.9402
1232,12684.9375
1233,13032.668
1234,10224.117
1235,3.153083
1236,2.8438716
1237,0.0
1238,3.7164927
1239,6.385475
1240,4.838438
1241,4.797723
1242,8915.819
1243,23505.314
1244,25781.23
1245,18608.086
1246,0.0
1247,1.7378674
1248,1.4587984
1249,4.6390104
1250,4.504266
1251,3.0453382
1252,3.7543278
1253,18491.895
1254,28533.516
1255,36536.89
1256,15880.34
1257,0.75900674
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.22106683
1263,0.0
1264,0.41830322
1265,22676.443
1266,23897.979
1267,33243.047
1268,1740.2323
1269,0.0
1270,0.0
1271,1.1083739
1272,0.7228762
1273,0.7440063
1274,0.0
1275,0.17508744
1276,25846.805
1277,30003.078
1278,51502.15
1279,8301.024
1280,1.0683413
1281,1.1219202
1282,1.8453631
1283,0.0
1284,0.97410214
1285,0.0
1286,0.9513506
1287,17912.855
1288,33705.152
1289,47134.043
1290,35347.91
1291,1.1928544
1292,1.1360915
1293,0.53641534
1294,0.0
1295,0.0
1296,0.58332855
1297,0.91648394
1298,0.107726574
1299,24824.846
1300,33769.938
1301,56894.277
1302,21381.578
1303,2.0557551
1304,0.11782347
1305,1.4111706
1306,0.043190733
1307,1.760897
1308,1.3394911
1309,1.1735423
1310,0.0
1311,18564.092
1312,18795.428
1313,71155.49
1314,917.11835
1315,0.8248086
1316,0.26629978
1317,0.48696947
1318,0.0
1319,1.006643
1320,0.3028653
1321,0.21765986
1322,25828.77
1323,22609.86
1324,71993.58
1325,52554.875
1326,0.0
1327,0.0
1328,0.0
1329,3.5792246
1330,3.139452
1331,0.2279646
1332,0.4521469
1333,0.42184365
1334,0.5674927
1335,25064.91
1336,26810.977
1337,60708.1
1338,4508.0986
1339,0.27736023
1340,1.2545516
1341,0.9232093
1342,0.0
1343,0.0
1344,0.2929005
1345,0.45739853
1346,2766.4922
1347,0.0
1348,0.0
1349,103138.79
1350,0.61558366
1351,0.92786777
1352,0.38616738
1353,0.35598058
1354,0.5891783
1355,0.0
1356,0.8843919
1357,0.47378102
1358,13030.117
1359,0.0
1360,99021.46
1361,78375.41
1362,0.0
1363,0.37508324
1364,0.2725532
1365,0.9510884
1366,0.39677632
1367,0.0
1368,0.0
1369,0.0
1370,21724.092
1371,0.0
1372,33932.2
1373,91119.79
1374,0.1637811
1375,0.3139971
1376,0.5083777
1377,0.025546916
1378,0.15827937
1379,0.5940914
1380,0.43772587
1381,0.552683
1382,6405.7065
1383,0.0
1384,0.0
1385,136424.03
1386,0.24102348
1387,0.3810066
1388,0.0
1389,0.0
1390,0.36746347
1391,0.23845409
1392,0.16639118
1393,0.15830098
1394,0.22347687
1395,26081.61
1396,771.8955
1397,75074.64
1398,69156.414
1399,0.02219009
1400,0.17221144
1401,0.10638443
1402,0.018926382
1403,0.13014275
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,84407.37
1410,118017.69
1411,0.0
1412,0.0
1413,0.0
1414,0.29795563
1415,0.30212766
1416,0.51439595
1417,0.29007775
1418,0.44869703
1419,15784.792
1420,0.0
1421,0.0
1422,164185.56
1423,0.23383051
1424,0.21734644
1425,0.028231293
1426,0.24675798
1427,0.45036387
1428,0.68641526
1429,0.42606127
1430,0.1140083
1431,0.15942533
1432,0.0
1433,0.0
1434,228105.16
1435,40825.047
1436,0.14528808
1437,0.22516474
1438,0.962145
1439,0.6012627
1440,0.030233808
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,60013.637
1446,194561.17
1447,0.0
1448,0.04513821
1449,0.0
1450,0.0
1451,0.09662445
1452,0.0
1453,0.04701616
1454,0.0
1455,0.0
1456,2274.4673
1457,19121.137
1458,21512.744
1459,70208.59
1460,0.0
1461,0.0
1462,0.11830276
1463,0.0
1464,0.20259288
1465,0.15665825
1466,0.029088385
1467,0.0
1468,0.0
1469,13030.767
1470,0.0
1471,0.0
1472,181631.78
1473,0.0
1474,0.009970102
1475,0.0
1476,0.0
1477,0.17914408
1478,0.32237744
1479,0.0
1480,0.07306729
1481,0.12190585
1482,0.10590523
1483,0.0
1484,0.0
1485,134304.73
1486,27288.24
1487,0.20329686
1488,0.34705913
1489,0.22107732
1490,0.29479176
1491,0.41082522
1492,0.0
1493,0.48144907
1494,4224.55
1495,0.0
1496,0.0
1497,489501.5
1498,0.4137313
1499,0.65271544
1500,0.2293441
1501,0.4873012
1502,0.26291302
1503,0.36621982
1504,0.23886503
1505,0.26539075
1506,7587.452
1507,0.0
1508,0.0
1509,493870.44
1510,0.16689906
1511,0.048209608
1512,0.38365695
1513,0.0
1514,0.28060448
1515,0.3291173
1516,0.016143136
1517,0.14766818
1518,0.1865659
1519,25979.234
1520,0.0
1521,0.0
1522,284222.8
1523,0.0
1524,0.21917412
1525,0.04567671
1526,0.09772416
1527,0.17338212
1528,0.35511
1529,0.31694192
1530,0.29792705
1531,8400.041
1532,0.0
1533,0.0
1534,593995.94
1535,0.43381208
1536,0.16343662
1537,0.038883463
1538,0.06991625
1539,0.37513146
1540,0.24459846
1541,0.18175682
1542,0.111405306
1543,0.41568103
1544,0.27230337
1545,12312.399
1546,31019.426
1547,38374.152
1548,34206.83
1549,0.11654474
1550,0.0
1551,0.09269706
1552,0.16243388
1553,0.14384168
1554,0.4627174
1555,0.14399652
1556,0.10963166
1557,0.052132346
1558,0.18649377
1559,1524.8354
1560,0.0
1561,122126.91
1562,48323.67
1563,0.1833002
1564,0.30158463
1565,0.29924402
1566,0.2275039
1567,0.29792452
1568,0.47308916
1569,0.3155876
1570,0.20888261
1571,0.20603713
1572,0.0
1573,0.0
1574,454513.62
1575,88113.14
1576,0.16666502
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.1909279
1583,0.21417083
1584,0.0
1585,8890.06
1586,2119.7744
1587,13868.656
1588,88017.09
1589,0.30208007
1590,0.34225574
1591,0.2463446
1592,0.06541727
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.1869595
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,1.307066
1604,0.9947796
1605,0.95767
1606,0.830348
1607,0.6364758
1608,0.68173933
1609,0.66079545
1610,0.3897295
1611,0.74982214
1612,0.69338036
1613,0.9171114
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,1.1164732
1619,1.9530959
1620,1.8783746
1621,0.9918823
1622,0.6951866
1623,0.5899515
1624,0.73378944
1625,1.2245214
1626,0.89747906
1627,25076.281
1628,0.0
1629,0.0
1630,126146.57
1631,0.11456789
1632,0.21243858
1633,0.24246204
1634,0.09767983
1635,0.079924606
1636,0.19945571
1637,0.10492471
1638,0.17989784
1639,0.15039
1640,17014.414
1641,0.0
1642,0.0
1643,394152.8
1644,0.18191022
1645,0.39687157
1646,0.23206082
1647,0.060163505
1648,0.15264848
1649,0.3158259
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.05102919
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.99370503
1660,0.54014874
1661,0.5999687
1662,0.82073
1663,1.0353746
1664,0.7954614
1665,0.7644682
1666,0.3250959
1667,0.9971962
1668,0.0
1669,0.0
1670,0.0
1671,279579.25
1672,0.43361074
1673,0.14139536
1674,0.0
1675,0.0
1676,0.0
1677,0.078983665
1678,0.0
1679,0.0
1680,0.0
1681,2039.606
1682,0.0
1683,0.0
1684,310064.4
1685,0.09620196
1686,0.107117675
1687,0.0005774293
1688,0.1255975
1689,0.18014106
1690,0.24163227
1691,0.0
1692,0.0
1693,0.109553546
1694,0.29768223
1695,17567.95
1696,4074.1938
1697,32508.043
1698,83389.94
1699,0.0
1700,0.03337372
1701,0.0
1702,0.32435057
1703,0.0
1704,0.16664243
1705,0.041034367
1706,0.0
1707,0.27322498
1708,0.5066649
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.38474274
1714,0.45277095
1715,0.48519945
1716,0.55953264
1717,0.70628
1718,0.9514997
1719,1.041534
1720,0.5954075
1721,0.34817076
1722,0.32323098
1723,0.0
1724,0.0
1725,353870.4
1726,64549.344
1727,0.1227404
1728,0.0
1729,0.067329384
1730,0.085118964
1731,0.04971127
1732,0.0
1733,0.007882401
1734,0.0
1735,0.016840544
1736,0.17096595
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.8180487
1742,0.7337332
1743,0.0
1744,0.42846107
1745,0.3087523
1746,0.0
1747,0.7193756
1748,0.47329187
1749,0.19550896
1750,0.5761361
1751,1154.1348
1752,4485.3203
1753,4519.5215
1754,3421.7393
1755,0.8879128
1756,1.329966
1757,0.8609415
1758,0.9350977
1759,0.8927099
1760,1.0872103
1761,0.69875324
1762,0.6874299
1763,0.7644903
1764,0.9972089
1765,8995.092
1766,0.0
1767,102154.14
1768,81029.75
1769,0.06200979
1770,0.0
1771,0.10977164
1772,0.293635
1773,0.08603024
1774,0.0577781
1775,0.009840677
1776,0.06584075
1777,0.10086343
1778,0.1596562
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.8869927
1784,0.74126387
1785,0.75019336
1786,0.46155262
1787,0.30433702
1788,0.85284853
1789,0.92857456
1790,1.0204167
1791,1.0565679
1792,0.77071714
1793,0.0
1794,0.0
1795,247160.16
1796,79584.945
1797,0.013495982
1798,0.0
1799,0.043033786
1800,0.04949256
1801,0.30751503
1802,0.12404485
1803,0.3416024
1804,0.251408
1805,0.15943518
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.78292394
1812,0.0
1813,0.0
1814,0.3762405
1815,0.31375933
1816,0.13280249
1817,0.015117168
1818,0.7294779
1819,0.111451626
1820,23840.275
1821,0.0
1822,0.0
1823,199613.53
1824,0.32410538
1825,0.0
1826,0.45447826
1827,0.24409965
1828,0.19229354
1829,0.17458533
1830,0.29393217
1831,590.70496
1832,597.0812
1833,103.02131
1834,16348.727
1835,0.0
1836,83614.9
1837,94307.09
1838,103.66984
1839,84.68657
1840,52.43842
1841,49.478603
1842,49.02711
1843,49.459152
1844,49.50712
1845,37.91312
1846,21.220938
