,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
49,0.012816017,0.16012172,0.08441802,0.0,0.024317728,0.18897386,0.0,0.3512659,0.0,0.0,0.0,0.07724126,0.0,0.17282206,0.0,0.072416805,0.0,0.0,0.14553273,0.0,0.108891,0.017381294,0.0,0.0,0.0,0.08952491,0.35871893,0.14066592,0.0,0.0,0.21607491,0.0,0.12576775,0.22875549,0.0,0.22380179,0.0,0.11236967
50,0.032949865,0.13344802,0.10629845,0.03646328,0.037166383,0.23184183,0.07011849,0.3808896,0.0,0.0,0.0,0.05063413,0.0,0.20230184,0.0,0.101456024,0.0,0.0,0.16211632,0.0,0.14007308,0.038958684,0.0,0.0,0.0,0.044861656,0.39246917,0.10957155,0.0,0.0,0.24635398,0.020530315,0.11528888,0.21613187,0.0,0.24369971,0.0,0.093560494
51,0.01945515,0.13473031,0.08323642,0.013182151,0.053091,0.20026578,0.038053274,0.33625355,0.0,0.0,0.0,0.03757683,0.0,0.16301896,0.0,0.09301596,0.0,0.0,0.13418098,0.0,0.12986457,0.014778251,0.0,0.0,0.0,0.06067024,0.35902783,0.13255295,0.0,0.0,0.2430714,0.02158517,0.12595183,0.20933348,0.0,0.24562791,0.0,0.09043418
52,0.0022583301,0.15714997,0.07440831,0.0058090794,0.06151443,0.17885493,0.0,0.31310466,0.0,0.0,0.0,0.043764874,0.0,0.1444286,0.0,0.07558634,0.0,0.0,0.1265535,0.0,0.10735174,0.0,0.0,0.0,0.0,0.084589645,0.33610356,0.12662181,0.0,0.0,0.23247878,0.0028963548,0.13133684,0.19897398,0.0,0.2245892,0.0,0.10706634
53,0.039297216,0.14707969,0.06966359,0.008657373,0.0600997,0.1520394,0.027917309,0.33896852,0.0,0.0,0.0,0.033454396,0.0,0.11883876,0.0,0.06865457,0.0,0.0,0.10588487,0.0,0.10449569,0.04833274,0.0,0.0,0.0,0.046883952,0.3429491,0.13681866,0.0,0.0,0.22249418,0.03323648,0.11646008,0.18611664,0.0,0.2568411,0.0,0.09789493
54,0.03742705,0.18676111,0.17349613,0.10191795,0.055273406,0.16195552,0.04103558,0.36634317,0.0,0.04665927,0.0,0.025625486,0.0,0.17368563,0.0,0.100688435,0.0,0.0,0.09238331,0.0,0.1672111,0.059342884,0.0,0.0,0.0,0.05338808,0.4075538,0.17314684,0.0,0.0,0.26335746,0.050227143,0.1944232,0.2943289,0.0,0.26274052,0.0,0.0786845
55,0.035481934,0.15747114,0.07604201,0.008997268,0.05958333,0.15380868,0.026673557,0.33626482,0.0,0.0,0.0,0.056559063,0.0,0.13766557,0.0,0.07290474,0.0,0.0,0.11427227,0.0,0.10297874,0.04303285,0.0,0.0,0.0,0.0442024,0.35229144,0.15513012,0.0,0.0,0.21268456,0.012630348,0.118960366,0.19137588,0.0,0.23611915,0.0,0.12044462
56,0.037696958,0.14232709,0.09914054,0.017685726,0.07395838,0.14056648,0.013868822,0.32451868,0.0,0.0,0.0,0.051298104,0.0,0.14989991,0.0,0.0860995,0.0,0.0,0.12386179,0.0,0.09478286,0.04245785,0.0,0.0,0.0,0.039370667,0.3415446,0.16791691,0.0,0.0,0.2217667,0.016436292,0.11697409,0.1970195,0.0,0.24585262,0.0,0.116515644
57,0.027352814,0.13193698,0.104140826,0.0054692677,0.01358883,0.17224045,0.04243602,0.3658112,0.0,0.0,0.0,0.07899088,0.0,0.1660656,0.0,0.04642828,0.0,0.0,0.12521678,0.0,0.074029766,0.077724926,0.0,0.0,0.0,0.04579705,0.37487894,0.1391989,0.0,0.0,0.21769334,0.02867036,0.119334035,0.22934717,0.0,0.2473689,0.0,0.08739503
58,0.082423344,0.09214269,0.11206237,0.0,0.025496494,0.18859695,0.08065339,0.36957532,0.0,0.0,0.0,0.0862942,0.0,0.17411555,0.0,0.052221213,0.0,0.0,0.08909226,0.0,0.09038729,0.07633668,0.0,0.0,0.0,0.03898965,0.38092196,0.103762075,0.0,0.0,0.21693279,0.0,0.11928889,0.20967525,0.0,0.21354201,0.0,0.13813163
59,0.0291373,0.14502895,0.124758385,0.0009538979,0.026892217,0.15990752,0.03101674,0.34975043,0.0,0.0,0.0,0.10617328,0.0,0.1627922,0.0,0.031594966,0.0,0.0,0.120317996,0.0,0.06407715,0.03566671,0.0,0.0,0.0,0.08169561,0.38033986,0.13556433,0.0,0.0,0.17276295,0.0,0.12724815,0.19720733,0.0,0.19977117,0.0,0.1697538
60,0.06237713,0.13588326,0.10434076,0.008558048,0.030078262,0.16283894,0.08172323,0.3461633,0.0,0.0,0.0,0.07479857,0.0,0.13293019,0.0,0.021581132,0.0,0.0,0.08284684,0.0,0.09045729,0.044213373,0.0,0.0,0.0,0.080846146,0.38012904,0.10987804,0.0,0.0,0.203466,0.0,0.14035021,0.16979684,0.0,0.22036792,0.0,0.14748275
61,0.01766495,0.12062089,0.106994696,0.0,0.018823115,0.17060365,0.026312642,0.3531241,0.0,0.0,0.0,0.1020543,0.0,0.16054301,0.0,0.034930654,0.0,0.0,0.13798013,0.0,0.05941882,0.06401731,0.0,0.0,0.0,0.0973788,0.36761415,0.12491962,0.0,0.0,0.17385413,0.0,0.121072344,0.20774034,0.0,0.20901641,0.0,0.13093463
62,0.011862716,0.13386606,0.13223606,0.0019932988,0.0,0.2156921,0.076552816,0.3799536,0.0,0.0,0.0,0.08868918,0.0,0.19590111,0.0,0.055210996,0.0,0.0,0.17039067,0.0,0.08949587,0.05832235,0.0,0.0,0.0,0.0936524,0.38985157,0.085020445,0.0,0.0,0.18749318,0.0,0.14089526,0.24543452,0.0,0.24258868,0.0,0.11595117
63,0.0,0.14717968,0.15195632,0.0,0.0,0.18324852,0.029559338,0.37741476,0.0,0.0,0.0,0.10788543,0.0,0.17641598,0.0,0.068600774,0.0,0.0,0.20043893,0.0,0.056875873,0.063481934,0.0,0.0,0.0,0.07761576,0.39962697,0.105498545,0.0,0.0,0.1519583,0.0,0.12986295,0.25143135,0.0,0.21765798,0.0,0.08335252
64,0.0,0.10949695,0.14438649,0.0,0.0,0.19914584,0.062104322,0.38436148,0.0,0.0,0.0,0.08407203,0.0,0.18342267,0.0,0.086843796,0.0035582471,0.0,0.18949182,0.0,0.090895265,0.083160825,0.0,0.0,0.0,0.09815473,0.37604195,0.113868736,0.0,0.0,0.15188399,0.0,0.12837136,0.26458603,0.0,0.24880522,0.0,0.09586037
65,0.0057412907,0.08646083,0.13385233,0.0,0.022984799,0.20057836,0.089105465,0.38415602,0.0,0.0,0.0,0.069298446,0.0,0.13510112,0.0,0.073618576,0.01588775,0.0,0.12594587,0.0,0.06311121,0.092489384,0.0,0.0,0.0,0.09623889,0.3723827,0.104280405,0.0,0.0,0.17693372,0.0,0.13090526,0.24274822,0.0,0.2555425,0.0,0.055459134
66,0.06561613,0.080896854,0.13957453,0.0,0.038404804,0.22082008,0.13210422,0.3796017,0.0,0.0,0.0,0.0815306,0.0,0.13257334,0.0,0.03462801,0.03568316,0.0,0.06955441,0.0,0.09426414,0.094724014,0.0,0.0,0.0,0.109934255,0.38026965,0.09122133,0.0,0.0,0.18517809,0.039191917,0.16397746,0.1962431,0.0,0.25356877,0.0,0.04803221
67,0.040088706,0.10101062,0.13679859,0.0,0.03238552,0.21671784,0.08121129,0.34453383,0.0,0.0,0.0,0.096796304,0.0,0.13720472,0.0,0.047760777,0.0036340978,0.0,0.10077368,0.0,0.08486108,0.041263472,0.0,0.0,0.0,0.12500435,0.3628691,0.090936966,0.0,0.0,0.19842923,0.038851913,0.14402483,0.1900307,0.0,0.23659047,0.0,0.07186654
68,0.004778808,0.11257408,0.13909768,0.0,0.008528306,0.23349185,0.051656447,0.37300923,0.0,0.0,0.0,0.12613988,0.0,0.19536847,0.0,0.058467023,0.0,0.0,0.14850143,0.0,0.077413484,0.05012259,0.0,0.0,0.0,0.1346336,0.37186566,0.094721645,0.0,0.0,0.16503489,0.0051666847,0.11819486,0.22024423,0.0,0.2260669,0.0,0.11182654
69,0.0,0.12195228,0.12362623,0.0,0.011234609,0.19152325,0.033168778,0.35115194,0.0,0.0,0.0,0.10556805,0.0,0.16305359,0.0,0.051458012,0.0019065497,0.0,0.16514468,0.0,0.08350897,0.060605925,0.0,0.0,0.0,0.13700859,0.35486406,0.09998784,0.0,0.0,0.15982017,0.012304961,0.13869032,0.21014114,0.0,0.23454534,0.0,0.09989564
