,0
750,0.06563799
751,0.049229156
752,0.1094488
753,0.046213865
754,0.042067602
755,0.016782256
756,0.067793205
757,0.06682824
758,0.0
759,0.0
760,0.0026830253
761,0.015416902
762,0.06704764
763,0.043523308
764,0.0
765,0.007917351
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0052584563
773,0.012382762
774,0.031498596
775,0.065694176
776,0.07005658
777,0.00822887
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.031078206
784,0.022580408
785,0.0
786,0.0
787,0.005786543
788,0.0
789,0.004560771
790,0.0135065615
791,0.02574674
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0030557085
797,0.0
798,0.0
799,0.0
800,0.0
801,0.027598148
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.018892137
810,0.025050951
811,0.0027791937
812,0.009193754
813,0.0
814,0.0055761104
815,0.030450597
816,0.037748627
817,0.03243187
818,0.017294016
819,0.009516951
820,0.007533215
821,0.0
822,0.005262376
823,0.054025505
824,0.008678876
825,0.014346018
826,0.068877764
827,0.035952672
828,0.0
829,0.011647399
830,0.001226232
831,0.018274063
832,0.030049918
833,0.009315564
834,0.0
835,0.0
836,0.011845917
837,0.026851457
838,0.02243257
839,0.043240692
840,0.039075043
841,0.0
842,0.0
843,0.029599538
844,0.010240185
845,0.029158706
846,0.0
847,1.7022867e-06
848,0.0045134434
849,0.0
850,0.011206564
851,0.024280531
852,0.014655405
853,0.011704465
854,0.01730131
855,0.008146939
856,0.0
857,0.0003028483
858,0.023076328
859,0.048663132
860,0.05300647
861,0.009495615
862,0.00067256467
863,0.0
864,0.0
865,0.077311866
866,0.07301743
867,0.0
868,0.0
869,0.0
870,0.0
871,0.018771572
872,0.020879688
873,0.028453918
874,0.07511575
875,0.07548166
876,0.0006783749
877,0.0
878,0.019577496
879,0.05762308
880,0.05165429
881,0.069100104
882,0.06291352
883,0.021974418
884,0.0
885,0.08106469
886,0.0
887,0.0
888,0.0
889,0.0022164977
890,0.0069211256
891,0.0
892,0.0208744
893,0.007355909
894,0.021889685
895,0.03589422
896,0.03389598
897,0.083942614
898,0.08563472
899,0.083126865
900,0.0041132555
901,0.009059882
902,0.019141072
903,0.035122477
904,0.0063179247
905,0.021751868
906,0.034027915
907,0.02590998
908,0.031975664
909,0.06887558
910,0.049729362
911,0.048842873
912,0.025940824
913,0.03305466
914,0.048031118
915,0.07252133
916,0.06539993
917,0.1290046
918,0.046094246
919,0.03268523
920,0.025114538
921,0.0530494
922,0.05322987
923,0.0309415
924,0.018325066
925,0.05947129
926,0.032505877
927,0.074971944
928,0.13500395
929,0.13215871
930,0.09572029
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.012957434
937,0.012952034
938,0.06958784
939,0.072959155
940,0.02405535
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.03706458
957,0.030965863
958,0.0044601415
959,0.0
960,0.0
961,0.0
962,0.0
963,0.01635567
964,0.0
965,0.0058183335
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0029299054
987,0.023827156
988,0.0
989,0.0
990,0.0
991,0.011746345
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0068460335
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.033095855
1026,0.070218936
1027,0.0516301
1028,0.04903169
1029,0.07843166
1030,0.07995819
1031,0.04092385
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.016987529
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.039023973
1208,0.030381909
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.011852592
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0038244599
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.013395255
1355,0.0
1356,0.0050403094
1357,0.049031492
1358,0.056179687
1359,0.048769373
1360,0.053015143
1361,0.06271854
1362,0.08121401
1363,0.08403395
1364,0.09006702
1365,0.09458776
1366,0.0967249
1367,0.09588104
1368,0.096677326
1369,0.098490946
1370,0.09686046
1371,0.09908096
1372,0.09941215
1373,0.10870587
1374,0.10244568
1375,0.09879748
1376,0.093889646
1377,0.10282711
1378,0.105816916
1379,0.10815709
1380,0.10837485
1381,0.11643843
1382,0.11823554
1383,0.11906776
1384,0.11819408
1385,0.1196073
1386,0.12001813
1387,0.120885685
1388,0.12278604
1389,0.12083889
1390,0.120836526
1391,0.12482126
1392,0.122015685
1393,0.12139472
1394,0.122104004
1395,0.12170048
1396,0.12597117
1397,0.1296495
1398,0.12250336
1399,0.120819755
1400,0.12045737
1401,0.121993534
1402,0.1207713
1403,0.124114454
1404,0.12430751
1405,0.12243253
1406,0.12265291
1407,0.123101726
1408,0.12446918
1409,0.12249361
1410,0.12390525
1411,0.12110057
1412,0.12120099
1413,0.12262843
1414,0.12176878
1415,0.12230128
1416,0.12077974
1417,0.122610584
1418,0.12030194
1419,0.12612294
1420,0.12292892
1421,0.12694123
1422,0.123505354
1423,0.12797911
1424,0.12342362
1425,0.12492218
1426,0.121992484
1427,0.121526815
1428,0.12121558
1429,0.122805424
1430,0.12314723
1431,0.12765081
1432,0.123692036
1433,0.12306681
1434,0.1276527
1435,0.123956144
1436,0.1260052
1437,0.12597369
1438,0.1239608
1439,0.12365443
1440,0.12605612
1441,0.12681629
1442,0.13041843
1443,0.12719458
1444,0.13002479
1445,0.12810326
1446,0.12710363
1447,0.13024688
1448,0.12967025
1449,0.13021064
1450,0.13008572
1451,0.12945801
1452,0.13026239
1453,0.12892102
1454,0.12781772
1455,0.12848057
1456,0.12965871
1457,0.1292434
1458,0.12972476
1459,0.13084029
1460,0.12949356
1461,0.13006942
1462,0.13347845
1463,0.13229485
1464,0.13491414
1465,0.13192599
1466,0.13100694
1467,0.13307764
1468,0.13182442
1469,0.134978
1470,0.13250844
1471,0.13421309
1472,0.13295694
1473,0.13581313
1474,0.13299352
1475,0.13267787
1476,0.131293
1477,0.1361923
1478,0.13149399
1479,0.13583663
1480,0.13996312
1481,0.13522314
1482,0.14236383
1483,0.13855977
1484,0.1390068
1485,0.14238971
1486,0.14207053
1487,0.13806793
1488,0.13986252
1489,0.13510495
1490,0.1356593
1491,0.13289176
1492,0.13335346
1493,0.13452527
1494,0.13155311
1495,0.12967603
1496,0.13058732
1497,0.13224691
1498,0.12971573
1499,0.12889962
1500,0.12843394
1501,0.12982458
1502,0.13135803
1503,0.13046217
1504,0.13471118
1505,0.13193816
1506,0.13144252
1507,0.13263556
1508,0.13091736
1509,0.13058871
1510,0.12989278
1511,0.13130872
1512,0.1353355
1513,0.13162939
1514,0.12854095
1515,0.127639
1516,0.12620322
1517,0.12638995
1518,0.12714663
1519,0.12638465
1520,0.12407271
1521,0.12412979
1522,0.124370046
1523,0.12304531
1524,0.124636054
1525,0.124014534
1526,0.12289718
1527,0.12368839
1528,0.122780964
1529,0.12613052
1530,0.12642659
1531,0.1257593
1532,0.12589726
1533,0.12612459
1534,0.12630698
1535,0.12590057
1536,0.1289374
1537,0.12997676
1538,0.13094369
1539,0.12838142
1540,0.12934291
1541,0.1282468
1542,0.12784958
1543,0.13115698
1544,0.12876104
1545,0.13180734
1546,0.13025759
1547,0.13005109
1548,0.13069
1549,0.13726877
1550,0.13249259
1551,0.130034
1552,0.12110081
1553,0.11956339
1554,0.12419175
1555,0.12226249
