,0
1091,-0.8246758684632653
1092,-0.8271946935995405
1093,-0.8223558160036168
1094,-0.8433951865372198
1095,-0.8403835125797512
1096,-0.7745439600344273
1097,-0.7720035708285546
1098,-0.8156593293110447
1099,-0.8257100048912522
1100,-0.8617620563451783
1101,-0.8743528484027443
1102,-0.8890734905579207
1103,-0.9214227544882307
1104,-0.9708106145258043
1105,-0.9769621090789724
1106,-0.9772419153949632
1107,-0.9923374402330867
1108,-1.0003314141964499
1109,-0.9892007439529524
1110,-0.9611977219216613
1111,-0.9644420890151832
1112,-0.974084528720268
1113,-0.9784150772179567
1114,-1.009516831591811
1115,-1.0187116408973798
1116,-0.9844928526616497
1117,-0.9673325591524429
1118,-0.9876959217970753
1119,-0.9831493101574239
1120,-1.002421380839255
1121,-1.0271412040522132
1122,-1.011932195602855
1123,-1.0430986806535967
1124,-1.0786684931640513
1125,-1.0774315410783852
1126,-1.0706065723875664
1127,-0.9735695932853266
1128,-0.8807793837242528
1129,-0.8772200499634473
1130,-0.835609120132496
1131,-0.7624886023146051
1132,-0.7667581550718949
1133,-0.832575006443639
1134,-0.8657460503610606
1135,-0.8802021588568962
1136,-0.8550624183986075
1137,-0.858568684777039
1138,-0.8981819826474795
1139,-0.922664537611732
1140,-0.8852581200613905
1141,-0.8600947009650242
1142,-0.7879297691998701
1143,-0.8012220080902569
1144,-0.8664167107690273
1145,-0.9129023079982577
1146,-1.0659333230458272
1147,-1.100078866649672
1148,-1.0975883132746733
1149,-1.1142320099389225
1150,-1.1010570933450932
1151,-1.1173389695698646
1152,-1.0943239850980013
1153,-1.090595416812615
1154,-1.1431523084620006
1155,-1.063616685733166
1156,-1.0337811115167137
1157,-0.9550252841422959
1158,-0.8463258078711849
1159,-0.7506435035350072
1160,-0.7603894342805886
1161,-0.7667240354423488
1162,-0.7793705676970935
1163,-0.6486923549434489
1164,-0.51520929438618
1165,-0.5404289999557453
1166,-0.4426770010574701
1167,-0.34243579450912337
1168,-0.22067128981845757
1169,-0.09777007467307222
1170,-0.1075626412884568
1171,-0.11762148089884461
1172,-0.10987362807487333
1173,-0.10057466728407885
1174,-0.08100289421769456
1175,-0.0651222746781411
1176,-0.057675826316820014
1177,-0.09515642583293998
1178,-0.1364777922207937
1179,-0.09690616528110023
1180,-0.07142637972347343
1181,-0.03684722148555258
1182,-0.022671771039282272
1183,-0.028065709360513332
1184,-0.04017338840026225
1185,-0.07389787467505265
1186,-0.13475174393506897
1187,-0.14289959680130496
1188,-0.09672087357582043
1189,-0.08420866433332688
1190,-0.03468493425642111
1191,-0.10655393315856113
1192,-0.17246385877400017
1193,-0.2693591762468591
1194,-0.3681459485788069
1195,-0.3469625338659708
1196,-0.3675383659334317
1197,-0.3982704519138076
1198,-0.4039759437699444
1199,-0.34114145952587727
1200,-0.33015074394214405
1201,-0.456492875870646
1202,-0.5231612899412802
1203,-0.324859044414198
1204,-0.04416730592904838
1205,0.09631668401422916
1206,0.03348494635597714
1207,0.25888972602498306
1208,0.18846374397555554
1209,-0.11336487281692392
1210,-0.12920380493590924
1211,-0.1499885920372041
1212,-0.18586654889521037
1213,-0.1466147563870194
